bvdid;postcode
DE2270090457;23858
DE2270090474;23566
DE2270090976;23554
DE2270091281;23743
DE2270092837;23570
DE2270094366;23623
DE2270096645;23556
DE2270096764;23701
DE2270098859;23626
DE2270099230;23552
DE2270100635;23554
DE2270102685;23942
DE2270102745;23629
DE2270104131;22767
DE2270105091;23554
DE2270105120;24321
DE2270105198;23558
DE2270105777;23560
DE2270108686;23556
DE2270109266;23730
DE2270109449;23560
DE2270110522;23570
DE2270110710;23617
DE2270111666;23556
DE2270111948;23730
DE2270113059;23730
DE2270113313;23556
DE2270114811;23569
DE2270115725;23858
DE2270115956;23758
DE2270116070;22929
DE2270116182;23730
DE2270116557;23858
DE2270116727;23558
DE2270116840;23611
DE2270117147;23564
DE2270118739;23669
DE2270120526;23552
DE2270120793;25785
DE2270121277;23552
DE2270121900;23560
DE2270124993;23566
DE2270125201;23617
DE2270125401;23570
DE2270125969;23701
DE2270126503;23738
DE2270126519;23858
DE2270127302;23923
DE2270127394;23617
DE2270127571;23562
DE2270127738;23556
DE2270128137;23554
DE2270129008;23554
DE2270129041;23923
DE2270129679;23554
DE2270129954;23795
DE2270130298;24238
DE2270130497;23560
DE2270131234;23617
DE2270131246;23554
DE2270131404;23611
DE2270131440;23858
DE2270131638;23560
DE2270132908;23617
DE2270133443;23617
DE2270133479;23556
DE2270134761;86167
DE2270134965;23569
DE2270135346;23909
DE2270135370;23568
DE2270135383;23554
DE2270136509;23564
DE2270136544;23626
DE2270137932;23568
DE2270138800;23552
DE2270139068;23552
DE2270139379;23560
DE2270139488;23758
DE2270139646;23556
DE2270140575;23560
DE2270143218;23564
DE2270144122;23847
DE2270145836;23619
DE2270146155;23774
DE2270148945;23758
DE2270151919;24321
DE2270152099;23554
DE2270152159;23569
DE2270153095;23769
DE2270154910;23558
DE2270155423;23701
DE2270155663;23569
DE2270156192;24306
DE2270156310;23566
DE2270157263;23556
DE2270157432;23774
DE2270157544;24326
DE2270158729;23560
DE2270158915;23554
DE2270160825;23570
DE2270160928;23558
DE2270161101;23560
DE2270162225;23562
DE2270163297;24326
DE2270164075;23556
DE2270165635;24326
DE2270166181;24601
DE2270166956;23669
DE2270168199;24326
DE2270170232;23909
DE2270170563;24321
DE2270172707;23560
DE2270173344;23769
DE2270174166;23626
DE2270176075;20459
DE2270176850;23626
DE2270177509;23560
DE2270179160;23758
DE2270179795;23552
DE2270180097;24326
DE2270182038;23556
DE2270182500;23898
DE2270183373;23566
DE2270183609;23909
DE2270183915;23556
DE2270185691;23554
DE2270187307;23554
DE2270187323;23568
DE2270187789;23701
DE2270187882;23858
DE2270188139;23898
DE2270191293;24321
DE2270193580;24329
DE2270193649;23617
DE2270193698;23556
DE2270193920;23552
DE2270195049;23552
DE2270195832;23556
DE2270197942;23566
DE2270200806;23556
DE2270202631;24601
DE2270203140;23769
DE2270204683;23556
DE2270209224;23730
DE2270210058;23560
DE2270211710;23552
DE2270215152;23611
DE2270217266;23556
DE2270218908;23923
DE2270220805;23758
DE2270223786;23560
DE2270224091;23568
DE2270225310;23847
DE2270225610;22941
DE2270226068;24306
DE2270226823;23898
DE2270229388;23570
DE2270229749;23611
DE2270229903;23556
DE2270232185;23552
DE2270232498;23743
DE2270234309;23683
DE2270235010;23560
DE2270237357;23758
DE2270237981;23552
DE2270238687;23558
DE2270239689;23617
DE2270240081;23626
DE2270240206;23919
DE2270241989;23758
DE2270242670;23554
DE2270242870;24534
DE2270243303;23701
DE2270243966;23611
DE2270244856;23689
DE2270245518;23562
DE2270246102;23774
DE2270246200;23552
DE2270248355;23554
DE2270248688;23562
DE2270255705;23564
DE2270258228;24321
DE2270266249;23556
DE2270267048;24321
DE2270270447;24969
DE2270278893;23758
DE2270280252;23560
DE2270281726;23568
DE2270283494;23560
DE2270285911;23554
DE2270286204;23617
DE2270287132;23560
DE2270287231;23562
DE2270290369;23554
DE2270291588;23562
DE2270291986;23617
DE2270292013;23560
DE2270295045;23569
DE2270295991;23911
DE2270300029;23611
DE2270300054;23558
DE2270302426;23858
DE2270304165;23684
DE2270310374;23847
DE2270311270;23738
DE2290000238;25377
DE2290000277;24558
DE2290000364;25572
DE2290001536;23812
DE2290001599;24536
DE2290002262;25578
DE2290002402;24536
DE2290002585;24800
DE2290003063;24783
DE2290003243;24558
DE2290003790;25560
DE2290004662;24537
DE2290004808;24536
DE2290005014;24610
DE2290005357;24568
DE2290005566;24537
DE2290005639;24568
DE2290005879;24768
DE2290006150;24782
DE2290006346;25524
DE2290006426;24539
DE2290006486;24768
DE2290006654;25361
DE2290007107;24558
DE2290007335;24768
DE2290007468;24619
DE2290007688;24536
DE2290007693;24768
DE2290007925;23863
DE2290008137;25524
DE2290008262;24536
DE2290008594;23812
DE2290009064;24783
DE2290009224;25578
DE2290009255;24536
DE2290010656;25376
DE2290011417;24782
DE2290012615;24787
DE2290012680;24768
DE2290012781;23795
DE2290013105;25524
DE2290013420;24539
DE2290013596;24536
DE2290013715;24534
DE2290013755;24536
DE2290013782;24539
DE2290013995;25524
DE2290014399;24576
DE2290017303;24568
DE2290018990;24568
DE2290019555;24539
DE2290020128;24576
DE2290020157;23795
DE2290021611;25551
DE2290021860;25557
DE2290022280;24536
DE2290022334;24582
DE2290022452;24534
DE2290023576;24647
DE2290024062;24768
DE2290024288;24784
DE2290025034;24568
DE2290025213;25524
DE2290025788;24768
DE2290027007;24768
DE2290028974;24568
DE2290030894;24813
DE2290032006;24568
DE2290032270;25554
DE2290035332;25358
DE2290036275;24610
DE2290036528;24558
DE2290038148;24568
DE2290039140;25524
DE2290039819;82343
DE2290040533;24589
DE2290040911;24568
DE2290040952;24539
DE2290043007;25548
DE2290046802;25524
DE2290046827;23795
DE2290047279;24534
DE2290048105;25524
DE2290048128;24537
DE2290048787;23812
DE2290048929;25358
DE2290048954;24787
DE2290050354;25548
DE2290052394;25578
DE2290052814;25358
DE2290053652;24536
DE2290055283;24610
DE2290055934;24819
DE2290057488;24539
DE2290059503;25548
DE2290060876;24768
DE2290062782;25358
DE2290065659;24568
DE2290066267;23795
DE2290066307;24794
DE2290067244;24539
DE2290072876;24783
DE2290073483;24768
DE2290074216;24536
DE2290075385;23795
DE2290076790;25524
DE2290076797;24787
DE2290078117;24594
DE2290079076;24539
DE2290079231;24539
DE2290083838;24558
DE2290083854;24539
DE2290084600;24782
DE2290085085;24782
DE2290085410;24539
DE2290086119;24539
DE2290087010;24768
DE2290089892;24220
DE2290089914;23795
DE2290091353;24808
DE2290091854;24558
DE2290092064;25548
DE2290092685;24568
DE2290093659;24809
DE2290095777;24539
DE2290096262;23845
DE2290096420;23812
DE2290097935;24589
DE2290098455;24613
DE2290099078;24794
DE2290099219;24782
DE2290099492;24619
DE2290099781;24558
DE2290099932;24619
DE2290101362;24558
DE2290101393;25569
DE2290106066;24582
DE2290107052;24536
DE2290107527;23795
DE2290108023;25524
DE2290108513;24582
DE2290108571;24768
DE2290108840;25524
DE2290108843;25348
DE2290108991;23826
DE2290109601;24808
DE2290110420;23795
DE2290111317;25548
DE2290111637;24768
DE2290113132;24797
DE2290113289;24616
DE2290113913;24783
DE2290113976;24536
DE2290114400;24537
DE2290115550;24589
DE2290116920;24768
DE2290117343;23867
DE2290118178;24537
DE2290118331;25361
DE2290118370;24534
DE2290118906;24623
DE2290119706;24568
DE2290119881;24816
DE2290120692;24589
DE2290121081;24539
DE2290121234;24568
DE2290121565;25560
DE2290122673;23812
DE2290124574;24582
DE2290125183;25551
DE2290126056;24643
DE2290127617;25524
DE2290128053;25348
DE2290128078;24539
DE2290128639;25524
DE2290128946;24534
DE2290129019;24782
DE2290129020;24782
DE2290130615;23795
DE2290131107;24220
DE2290132094;25348
DE2290132147;24326
DE2290132330;24539
DE2290132636;25358
DE2290133664;25368
DE2290133750;24819
DE2290135334;25524
DE2290137512;24782
DE2290137645;28865
DE2290138169;24783
DE2290138175;24616
DE2290138917;24800
DE2290139257;24568
DE2290139496;24794
DE2290143050;24539
DE2290143890;25348
DE2290144937;24534
DE2290145347;25524
DE2290145584;24791
DE2290145648;24782
DE2290145730;24576
DE2290146171;24582
DE2290146355;24640
DE2290147193;23795
DE2290147601;22844
DE2290147827;24534
DE2290148332;24576
DE2290149549;25560
DE2290150785;24539
DE2290150875;24536
DE2290150955;25560
DE2290151024;23812
DE2290151160;24537
DE2290152860;24558
DE2290153908;24558
DE2290153991;23812
DE2290155099;24568
DE2290155397;23845
DE2290155500;24635
DE2290156424;24808
DE2290156552;24594
DE2290156857;24613
DE2290157157;25551
DE2290157226;24610
DE2290157388;25554
DE2290157525;20354
DE2290157759;25524
DE2290158270;24558
DE2290164227;33397
DE2290164629;24768
DE2290164782;24558
DE2290164840;24610
DE2290167952;24782
DE2290168002;52459
DE2290169117;24598
DE2290169438;24783
DE2290169832;24537
DE2290169857;24582
DE2290169913;24534
DE2290170111;24537
DE2290172105;23827
DE2290172971;24537
DE2290173018;24568
DE2290174642;25524
DE2290176293;25524
DE2290176965;24539
DE2290177225;24558
DE2290177281;24576
DE2290177306;24782
DE2290177519;24641
DE2290177750;24796
DE2290178381;24768
DE2290179042;24594
DE2290179771;24245
DE2290180830;24537
DE2290181750;24568
DE2290181936;24613
DE2290182444;25524
DE2290183029;25582
DE2290184054;24568
DE2290184583;24806
DE2290184592;25524
DE2290185148;24558
DE2290185376;24539
DE2290185432;24613
DE2290187689;24534
DE2290190283;25563
DE2290190552;24768
DE2290190979;24784
DE2290191447;24768
DE2290191950;24768
DE2290193810;24623
DE2290194015;24539
DE2290195844;24782
DE2290195984;25779
DE2290197399;23812
DE2290197630;24558
DE2290197873;24647
DE2290197982;24539
DE2290198314;24558
DE2290198424;25368
DE2290198713;25368
DE2290199434;24537
DE2290199605;24623
DE2290200482;22525
DE2290201180;24568
DE2290201502;24539
DE2290202413;24558
DE2290202964;22299
DE2290203197;25451
DE2290203523;24589
DE2290203634;23795
DE2290203981;24539
DE2290204360;24539
DE2290204647;25560
DE2290204729;24768
DE2290206557;24635
DE2290207210;24536
DE2290208119;24539
DE2290208889;23845
DE2290209990;24568
DE2290209992;24558
DE2290210127;24539
DE2290210607;25578
DE2290211714;24568
DE2290213544;24582
DE2290213692;49584
DE2290214939;23795
DE2290214990;24539
DE2290215050;24589
DE2290215062;24582
DE2290215339;25524
DE2290215796;24568
DE2290216442;25361
DE2290217693;23812
DE2290218651;25551
DE2290220469;23795
DE2290221428;24582
DE2290221592;25563
DE2290221903;24634
DE2290222229;24768
DE2290223072;24629
DE2290223345;25358
DE2290223470;24768
DE2290223484;24536
DE2290225837;24768
DE2290226874;23795
DE2290227224;24558
DE2290228773;24768
DE2290229784;25358
DE2290230247;24558
DE2290230826;24576
DE2290231655;20354
DE2290232033;24534
DE2290233690;25582
DE2290233884;24582
DE2290234263;24558
DE2290234275;24623
DE2290234338;25560
DE2290234827;24768
DE2290234838;24594
DE2290234956;24558
DE2290236805;24582
DE2290238684;24568
DE2290241860;24536
DE2290244419;23812
DE2290244567;24610
DE2290245058;23816
DE2290245940;24568
DE2290247715;24626
DE2290248168;25358
DE2290249825;20354
DE2290249837;24800
DE2290251113;25524
DE2290251186;24105
DE2290251627;25596
DE2290251631;24558
DE2290252038;24537
DE2290258301;24594
DE2290260256;25551
DE2290267891;24589
DE2290268208;24558
DE2290268817;24768
DE2290270182;25524
DE2290270477;24539
DE2290270992;24768
DE2290272302;25569
DE2290272480;24640
DE2290273404;25770
DE2290275335;24534
DE2290276295;25770
DE2290276406;25575
DE2290277657;24558
DE2290277694;24782
DE2290277813;22962
DE2290278001;24598
DE2290278197;25794
DE2290278593;24539
DE2290278817;24534
DE2290278989;24782
DE2290279957;23719
DE2290280015;24539
DE2290280838;23827
DE2290282175;25551
DE2290282954;24576
DE2290283052;24534
DE2290284618;25524
DE2290285223;24768
DE2290285713;22525
DE2290286730;24536
DE2290287027;25548
DE2290287765;24539
DE2290287864;24568
DE2290288928;25557
DE2290288995;24143
DE2290289012;24558
DE2290289449;25594
DE2290289722;25813
DE2290290048;24808
DE2290290431;24568
DE2290290551;24340
DE2290291231;24220
DE2290292012;24103
DE2290292046;24558
DE2290293019;24558
DE2290293857;24558
DE2290296841;23795
DE2290297976;24576
DE2290298154;24808
DE2290299635;47638
DE2290300829;24623
DE2290301493;24768
DE2310000106;49324
DE2310001076;49326
DE2310001638;49124
DE2310001874;49143
DE2310002281;49143
DE2310002704;49626
DE2310003229;49196
DE2310003774;49084
DE2310004560;49324
DE2310004816;49179
DE2310005442;49326
DE2310006552;49324
DE2310008386;49326
DE2310008860;49626
DE2310010782;49626
DE2310012160;49196
DE2310012624;49328
DE2310012986;49328
DE2310013868;49626
DE2310013912;49163
DE2310013917;49124
DE2310015369;49176
DE2310015609;49082
DE2310015797;49196
DE2310016402;49326
DE2310016456;49565
DE2310016861;49090
DE2310017278;49324
DE2310017676;49084
DE2310018285;49084
DE2310018333;49186
DE2310018377;49565
DE2310018469;49084
DE2310018927;49328
DE2310020521;49170
DE2310020645;49084
DE2310021477;49090
DE2310021633;49078
DE2310021796;49090
DE2310021953;49196
DE2310021958;49201
DE2310022493;49082
DE2310023060;49084
DE2310023846;49577
DE2310024063;49577
DE2310024643;49090
DE2310025079;49205
DE2310025224;49196
DE2310025329;49084
DE2310025454;49134
DE2310025580;49191
DE2310025847;49593
DE2310026129;49594
DE2310026161;49593
DE2310026178;49084
DE2310026869;49205
DE2310027364;49176
DE2310027785;49594
DE2310027939;49324
DE2310028494;49084
DE2310029576;49584
DE2310029922;49088
DE2310030224;49565
DE2310031128;49328
DE2310032582;49152
DE2310032850;49084
DE2310033279;49074
DE2310034934;49143
DE2310034983;49205
DE2310035158;49324
DE2310035338;49205
DE2310035645;49610
DE2310037004;49082
DE2310037175;49324
DE2310037208;49078
DE2310037468;49219
DE2310037872;49084
DE2310040558;49324
DE2310041348;49565
DE2310042045;49196
DE2310042237;49626
DE2310043811;49124
DE2310045268;49082
DE2310046801;49080
DE2310047431;49090
DE2310048218;49176
DE2310048631;49084
DE2310049030;49143
DE2310049544;49134
DE2310051499;48612
DE2310051524;49124
DE2310052509;49076
DE2310053113;49090
DE2310055172;49205
DE2310055268;49205
DE2310055563;49328
DE2310056259;49191
DE2310057837;49594
DE2310058387;49074
DE2310059187;49143
DE2310059674;49124
DE2310061297;49088
DE2310061701;49086
DE2310061890;49214
DE2310062046;49076
DE2310062528;49201
DE2310063480;49610
DE2310063909;49090
DE2310064132;49638
DE2310065656;49124
DE2310066144;49124
DE2310066387;49584
DE2310066535;49586
DE2310066618;49134
DE2310066721;49143
DE2310066781;49324
DE2310066970;49565
DE2310067753;49143
DE2310068001;49584
DE2310068545;49577
DE2310069893;49565
DE2310071415;49626
DE2310071453;49324
DE2310071515;49084
DE2310071831;49584
DE2310072255;49074
DE2310073901;49635
DE2310074966;49324
DE2310075654;49328
DE2310076196;49626
DE2310077542;49565
DE2310078029;49191
DE2310079615;49124
DE2310081700;49134
DE2310081945;49176
DE2310083145;49637
DE2310083889;32278
DE2310084369;49324
DE2310085279;49076
DE2310086146;49328
DE2310087291;49152
DE2310087918;49324
DE2310092454;49324
DE2310092992;49080
DE2310093545;49124
DE2310093942;49090
DE2310095455;49610
DE2310096166;49086
DE2310096369;49196
DE2310098439;49191
DE2310099113;49328
DE2310101421;49084
DE2310102022;49214
DE2310105279;49214
DE2310105941;49176
DE2310106870;49328
DE2310109279;49191
DE2310110238;49124
DE2310110623;49324
DE2310112428;49143
DE2310112639;49219
DE2310112656;49328
DE2310113009;49163
DE2310114136;49134
DE2310114183;49205
DE2310114636;49163
DE2310116483;49196
DE2310116537;49134
DE2310116971;49186
DE2310118121;49638
DE2310119239;49196
DE2310120591;49124
DE2310121365;49328
DE2310121773;49086
DE2310122960;49205
DE2310123673;49084
DE2310124020;49326
DE2310125044;49565
DE2310125649;49565
DE2310125760;49170
DE2310125893;49565
DE2310126820;49088
DE2310128048;49586
DE2310128068;49219
DE2310128494;49163
DE2310128740;49124
DE2310129124;49586
DE2310129145;49324
DE2310129198;49191
DE2310130425;49201
DE2310130537;49324
DE2310130679;49597
DE2310131213;49080
DE2310131617;49324
DE2310132817;49324
DE2310133373;49090
DE2310133781;49143
DE2310134037;49078
DE2310135047;49078
DE2310136726;49152
DE2310136828;49324
DE2310137493;49176
DE2310137700;49504
DE2310138190;49090
DE2310138439;49393
DE2310138803;49610
DE2310139652;49090
DE2310139786;49586
DE2310140030;49176
DE2310140154;49201
DE2310140364;49179
DE2310140796;49201
DE2310141156;49326
DE2310141173;49088
DE2310141901;49090
DE2310142031;49594
DE2310143129;26133
DE2310143324;49152
DE2310143577;49577
DE2310145312;49326
DE2310146152;49196
DE2310146305;49078
DE2310146390;49599
DE2310146749;49626
DE2310147097;49078
DE2310147706;49143
DE2310148656;49610
DE2310149858;49577
DE2310150448;49324
DE2310151033;49152
DE2310152367;49565
DE2310152635;49176
DE2310153198;49074
DE2310153468;49170
DE2310153736;49610
